id,raw_id,source,team,team_code,category,updated_at,content,status,evidence_type,parse_status,policy_type,policy_name,policy_subtype,open_date,open_ampm,open_time,game_date_mmdd,opponent_name_raw,away_team_name_raw,home_team_name_raw,away_team_code,home_team_code,max_tickets,booking_channel_and_condition
ticket_policy_cc95538e2340fd05,ticket_policy_c7c0b552f89d25f0,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 29일 화요일 오전 11시 (10/6 NC전) NC vs LG (10/6) 오픈: 9월 29일 화요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 29일 화요일,오전,11시,10/6,NC,NC,LG,NC,LG,,티켓링크 / 구단 홈페이지
ticket_policy_1286ac2cceac8da4,ticket_policy_3012bad560dcb4a4,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 29일 화요일 오전 11시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오전 최대 4매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 시즌권 선예매,,9월 29일 화요일,오전,11시,10/6,KT,KT,키움,KT,KIWOOM,4,놀티켓
ticket_policy_fcdd3bb023ae328a,ticket_policy_c60524de82dee734,https://yagu.today/calendar/2026/9,한화,HANWHA,ticket_policy,2026-09-05 03:01:02,[일반] 한화 일반예매 9월 29일 화요일 오전 11시 (10/6 SSG전) SSG vs 한화 (10/6) 오픈: 9월 29일 화요일 오전 최대 4매 예매처: 한화이글스 홈페이지 / 티켓링크 앱,CONFIRMED,THIRD_PARTY_API,OK,일반,한화 일반예매,,9월 29일 화요일,오전,11시,10/6,SSG,SSG,한화,SSG,HANWHA,4,한화이글스 홈페이지 / 티켓링크 앱
ticket_policy_ce5a69d004785f02,ticket_policy_8b0d00ee32b0a9f4,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 29일 화요일 오후 12시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오후 최대 2매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 멤버십,,9월 29일 화요일,오후,12시,10/6,KT,KT,키움,KT,KIWOOM,2,놀티켓
ticket_policy_5edc3c4c7c72cc96,ticket_policy_0d94a279c2de62bd,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 29일 화요일 오후 2시 (10/6 KT전) KT vs 키움 (10/6) 오픈: 9월 29일 화요일 오후 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,일반,키움 일반예매,,9월 29일 화요일,오후,2시,10/6,KT,KT,키움,KT,KIWOOM,,놀티켓
ticket_policy_d5769886cef94e27,ticket_policy_5b99d6ce17a03cde,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,"[선예매] LG 선예매 9월 29일 화요일 오후 2시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 29일 화요일 오후 최대 4매 예매처: 구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330",CONFIRMED,THIRD_PARTY_API,OK,선예매,LG 선예매,,9월 29일 화요일,오후,2시,10/7,두산,두산,LG,DOOSAN,LG,4,"구단 홈페이지 구단 홈페이지만. 불가: 1루 블루 109, 1루 오렌지 205, 1루 레드 203, 1루 네이비 303/308, 3루 오렌지 219~222, 3루 네이비 326~330"
ticket_policy_2db3f1b0b9247a0e,ticket_policy_2ce5914424aa1a96,https://yagu.today/calendar/2026/9,LG,LG,ticket_policy,2026-09-05 03:01:02,[일반] LG 일반예매 9월 30일 수요일 오전 11시 (10/7 두산전) 두산 vs LG (10/7) 오픈: 9월 30일 수요일 오전 예매처: 티켓링크 / 구단 홈페이지,CONFIRMED,THIRD_PARTY_API,OK,일반,LG 일반예매,,9월 30일 수요일,오전,11시,10/7,두산,두산,LG,DOOSAN,LG,,티켓링크 / 구단 홈페이지
ticket_policy_3c5ca3db54cc6f45,ticket_policy_17770dbce5260159,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 랜디 선예매 9월 30일 수요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 9월 30일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 랜디 선예매,,9월 30일 수요일,오전,11시,10/7,NC,NC,SSG,NC,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 전용게이트 1시간 전 입장"
ticket_policy_6059512f4f19cad1,ticket_policy_17770dbce5260159,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 베티 선예매 9월 30일 수요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 9월 30일 수요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 베티 선예매,,9월 30일 수요일,오전,11시,10/7,NC,NC,SSG,NC,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_b331d31f1486c035,ticket_policy_dfab806200ad2439,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 시즌권 선예매 9월 30일 수요일 오전 11시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오전 최대 4매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 시즌권 선예매,,9월 30일 수요일,오전,11시,10/7,한화,한화,키움,HANWHA,KIWOOM,4,놀티켓
ticket_policy_ed3eb42dc8efceba,ticket_policy_849a04a17bd415cf,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[선예매] 키움 멤버십 9월 30일 수요일 오후 12시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오후 최대 2매 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,선예매,키움 멤버십,,9월 30일 수요일,오후,12시,10/7,한화,한화,키움,HANWHA,KIWOOM,2,놀티켓
ticket_policy_cfd806d28ee2bcdc,ticket_policy_cbb87b5d3cfd4039,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 시즌권 선예매 9월 30일 수요일 오후 1시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 최대 2매 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 시즌권 선예매,,9월 30일 수요일,오후,1시,10/7,삼성,삼성,KT,SAMSUNG,KT,2,티켓링크 / WIZ APP
ticket_policy_bd2c4a31f603bf1f,ticket_policy_4d1ee4cd48dfcf0d,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,"[선예매] KT 매직회원 9월 30일 수요일 오후 2시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 6매, 응원지정석만",CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 매직회원,,9월 30일 수요일,오후,2시,10/7,삼성,삼성,KT,SAMSUNG,KT,,"티켓링크 / WIZ APP 시즌 6매, 응원지정석만"
ticket_policy_c83f5f99fe0167a6,ticket_policy_4d1ee4cd48dfcf0d,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[선예매] KT 빅또리 9월 30일 수요일 오후 2시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP 시즌 10매,CONFIRMED,THIRD_PARTY_API,OK,선예매,KT 빅또리,,9월 30일 수요일,오후,2시,10/7,삼성,삼성,KT,SAMSUNG,KT,,티켓링크 / WIZ APP 시즌 10매
ticket_policy_355b5fb2e162ea63,ticket_policy_ada501e897784ade,https://yagu.today/calendar/2026/9,키움,KIWOOM,ticket_policy,2026-09-05 03:01:02,[일반] 키움 일반예매 9월 30일 수요일 오후 2시 (10/7 한화전) 한화 vs 키움 (10/7) 오픈: 9월 30일 수요일 오후 예매처: 놀티켓,CONFIRMED,THIRD_PARTY_API,OK,일반,키움 일반예매,,9월 30일 수요일,오후,2시,10/7,한화,한화,키움,HANWHA,KIWOOM,,놀티켓
ticket_policy_af6a3f377d6eaf0d,ticket_policy_09c5042edd7d1130,https://yagu.today/calendar/2026/9,KT,KT,ticket_policy,2026-09-05 03:01:02,[일반] KT 일반예매 9월 30일 수요일 오후 4시 (10/7 삼성전) 삼성 vs KT (10/7) 오픈: 9월 30일 수요일 오후 예매처: 티켓링크 / WIZ APP,CONFIRMED,THIRD_PARTY_API,OK,일반,KT 일반예매,,9월 30일 수요일,오후,4시,10/7,삼성,삼성,KT,SAMSUNG,KT,,티켓링크 / WIZ APP
ticket_policy_634a85035882eec0,ticket_policy_5382fe3025fd8606,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,"[선예매] SSG 푸리 선예매 10월 1일 목요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 10월 1일 목요일 오전 최대 6매 예매처: SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능",CONFIRMED,THIRD_PARTY_API,OK,선예매,SSG 푸리 선예매,,10월 1일 목요일,오전,11시,10/7,NC,NC,SSG,NC,SSG,6,"SSG 랜더스 앱 앱 전용 수수료 없음, 스타벅스 게이트 이용 가능"
ticket_policy_ae41877c00108bc2,ticket_policy_df89a8d3177f55b9,https://yagu.today/calendar/2026/9,SSG,SSG,ticket_policy,2026-09-05 03:01:02,[일반] SSG 일반예매 (프렌즈) 10월 2일 금요일 오전 11시 (10/7 NC전) NC vs SSG (10/7) 오픈: 10월 2일 금요일 오전 최대 6매 예매처: 쓱닷컴 앱/웹 스타벅스 게이트 이용 가능,CONFIRMED,THIRD_PARTY_API,OK,일반,SSG 일반예매,프렌즈,10월 2일 금요일,오전,11시,10/7,NC,NC,SSG,NC,SSG,6,쓱닷컴 앱/웹 스타벅스 게이트 이용 가능
